node_id,industry_id,industry_name
7420,85,Manufacture of machinery and equipment n.e.c. (29)
7421,86,Manufacture of office machinery and computers (30)
7422,87,Manufacture of electrical machinery and apparatus n.e.c. (31)
7423,88,"Manufacture of radio, television and communication equipment and apparatus (32)"
7424,89,"Manufacture of medical, precision and optical instruments, watches and clocks (33)"
7425,90,"Manufacture of motor vehicles, trailers and semi-trailers (34)"
7426,91,Manufacture of other transport equipment (35)
7427,92,Manufacture of furniture; manufacturing n.e.c. (36)
7428,93,Recycling of waste and scrap
7429,94,Recycling of bottles by direct reuse
7430,95,Production of electricity by coal
7431,96,Production of electricity by gas
7432,97,Production of electricity by nuclear
7433,98,Production of electricity by hydro
7434,99,Production of electricity by wind
7435,100,Production of electricity by petroleum and other oil derivatives
7436,101,Production of electricity by biomass and waste
7437,102,Production of electricity by solar photovoltaic
7438,103,Production of electricity by solar thermal
7439,104,"Production of electricity by tide, wave, ocean"
7440,105,Production of electricity by Geothermal
7441,106,Production of electricity nec
7442,107,Transmission of electricity
7443,108,Distribution and trade of electricity
7444,109,Manufacture of gas; distribution of gaseous fuels through mains
7445,110,Steam and hot water supply
7446,111,"Collection, purification and distribution of water (41)"
7447,112,Construction (45)
7448,113,Re-processing of secondary construction material into aggregates
7449,114,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
7450,115,Retail sale of automotive fuel
7451,116,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)"
7452,117,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)"
7453,118,Hotels and restaurants (55)
7454,119,Transport via railways
7455,120,Other land transport
7456,121,Transport via pipelines
7457,122,Sea and coastal water transport
7458,123,Inland water transport
7459,124,Air transport (62)
7460,125,Supporting and auxiliary transport activities; activities of travel agencies (63)
7461,126,Post and telecommunications (64)
7462,127,"Financial intermediation, except insurance and pension funding (65)"
7463,128,"Insurance and pension funding, except compulsory social security (66)"
7464,129,Activities auxiliary to financial intermediation (67)
7465,130,Real estate activities (70)
7466,131,Renting of machinery and equipment without operator and of personal and household goods (71)
7467,132,Computer and related activities (72)
7468,133,Research and development (73)
7469,134,Other business activities (74)
7470,135,Public administration and defence; compulsory social security (75)
7471,136,Education (80)
7472,137,Health and social work (85)
7473,138,Incineration of waste: Food
7474,139,Incineration of waste: Paper
7475,140,Incineration of waste: Plastic
7476,141,Incineration of waste: Metals and Inert materials
7477,142,Incineration of waste: Textiles
7478,143,Incineration of waste: Wood
7479,144,Incineration of waste: Oil/Hazardous waste
7480,145,"Biogasification of food waste, incl. land application"
7481,146,"Biogasification of paper, incl. land application"
7482,147,"Biogasification of sewage slugde, incl. land application"
7483,148,"Composting of food waste, incl. land application"
7484,149,"Composting of paper and wood, incl. land application"
7485,150,"Waste water treatment, food"
7486,151,"Waste water treatment, other"
7487,152,Landfill of waste: Food
7488,153,Landfill of waste: Paper
7489,154,Landfill of waste: Plastic
7490,155,Landfill of waste: Inert/metal/hazardous
7491,156,Landfill of waste: Textiles
7492,157,Landfill of waste: Wood
7493,158,Activities of membership organisation n.e.c. (91)
7494,159,"Recreational, cultural and sporting activities (92)"
7495,160,Other service activities (93)
7496,161,Private households with employed persons (95)
7497,162,Extra-territorial organizations and bodies
7498,0,Cultivation of paddy rice
7499,1,Cultivation of wheat
7500,2,Cultivation of cereal grains nec
7501,3,"Cultivation of vegetables, fruit, nuts"
7502,4,Cultivation of oil seeds
7503,5,"Cultivation of sugar cane, sugar beet"
7504,6,Cultivation of plant-based fibers
7505,7,Cultivation of crops nec
7506,8,Cattle farming
7507,9,Pigs farming
7508,10,Poultry farming
7509,11,Meat animals nec
7510,12,Animal products nec
7511,13,Raw milk
7512,14,"Wool, silk-worm cocoons"
7513,15,"Manure treatment (conventional), storage and land application"
7514,16,"Manure treatment (biogas), storage and land application"
7515,17,"Forestry, logging and related service activities (02)"
7516,18,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)"
7517,19,Mining of coal and lignite; extraction of peat (10)
7518,20,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying"
7519,21,"Extraction of natural gas and services related to natural gas extraction, excluding surveying"
7520,22,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials"
7521,23,Mining of uranium and thorium ores (12)
7522,24,Mining of iron ores
7523,25,Mining of copper ores and concentrates
7524,26,Mining of nickel ores and concentrates
7525,27,Mining of aluminium ores and concentrates
7526,28,Mining of precious metal ores and concentrates
7527,29,"Mining of lead, zinc and tin ores and concentrates"
7528,30,Mining of other non-ferrous metal ores and concentrates
7529,31,Quarrying of stone
7530,32,Quarrying of sand and clay
7531,33,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c."
7532,34,Processing of meat cattle
7533,35,Processing of meat pigs
7534,36,Processing of meat poultry
7535,37,Production of meat products nec
7536,38,Processing vegetable oils and fats
7537,39,Processing of dairy products
7538,40,Processed rice
7539,41,Sugar refining
7540,42,Processing of Food products nec
7541,43,Manufacture of beverages
7542,44,Manufacture of fish products
7543,45,Manufacture of tobacco products (16)
7544,46,Manufacture of textiles (17)
7545,47,Manufacture of wearing apparel; dressing and dyeing of fur (18)
7546,48,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)"
7547,49,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)"
7548,50,Re-processing of secondary wood material into new wood material
7549,51,Pulp
7550,52,Re-processing of secondary paper into new pulp
7551,53,Paper
7552,54,"Publishing, printing and reproduction of recorded media (22)"
7553,55,Manufacture of coke oven products
7554,56,Petroleum Refinery
7555,57,Processing of nuclear fuel
7556,58,"Plastics, basic"
7557,59,Re-processing of secondary plastic into new plastic
7558,60,N-fertiliser
7559,61,P- and other fertiliser
7560,62,Chemicals nec
7561,63,Manufacture of rubber and plastic products (25)
7562,64,Manufacture of glass and glass products
7563,65,Re-processing of secondary glass into new glass
7564,66,Manufacture of ceramic goods
7565,67,"Manufacture of bricks, tiles and construction products, in baked clay"
7566,68,"Manufacture of cement, lime and plaster"
7567,69,Re-processing of ash into clinker
7568,70,Manufacture of other non-metallic mineral products n.e.c.
7569,71,Manufacture of basic iron and steel and of ferro-alloys and first products thereof
7570,72,Re-processing of secondary steel into new steel
7571,73,Precious metals production
7572,74,Re-processing of secondary preciuos metals into new preciuos metals
7573,75,Aluminium production
7574,76,Re-processing of secondary aluminium into new aluminium
7575,77,"Lead, zinc and tin production"
7576,78,"Re-processing of secondary lead into new lead, zinc and tin"
7577,79,Copper production
7578,80,Re-processing of secondary copper into new copper
7579,81,Other non-ferrous metal production
7580,82,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals
7581,83,Casting of metals
7582,84,"Manufacture of fabricated metal products, except machinery and equipment (28)"
7583,85,Manufacture of machinery and equipment n.e.c. (29)
7584,86,Manufacture of office machinery and computers (30)
7585,87,Manufacture of electrical machinery and apparatus n.e.c. (31)
7586,88,"Manufacture of radio, television and communication equipment and apparatus (32)"
7587,89,"Manufacture of medical, precision and optical instruments, watches and clocks (33)"
7588,90,"Manufacture of motor vehicles, trailers and semi-trailers (34)"
7589,91,Manufacture of other transport equipment (35)
7590,92,Manufacture of furniture; manufacturing n.e.c. (36)
7591,93,Recycling of waste and scrap
7592,94,Recycling of bottles by direct reuse
7593,95,Production of electricity by coal
7594,96,Production of electricity by gas
7595,97,Production of electricity by nuclear
7596,98,Production of electricity by hydro
7597,99,Production of electricity by wind
7598,100,Production of electricity by petroleum and other oil derivatives
7599,101,Production of electricity by biomass and waste
7600,102,Production of electricity by solar photovoltaic
7601,103,Production of electricity by solar thermal
7602,104,"Production of electricity by tide, wave, ocean"
7603,105,Production of electricity by Geothermal
7604,106,Production of electricity nec
7605,107,Transmission of electricity
7606,108,Distribution and trade of electricity
7607,109,Manufacture of gas; distribution of gaseous fuels through mains
7608,110,Steam and hot water supply
7609,111,"Collection, purification and distribution of water (41)"
7610,112,Construction (45)
7611,113,Re-processing of secondary construction material into aggregates
7612,114,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
7613,115,Retail sale of automotive fuel
7614,116,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)"
7615,117,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)"
7616,118,Hotels and restaurants (55)
7617,119,Transport via railways
7618,120,Other land transport
7619,121,Transport via pipelines
7620,122,Sea and coastal water transport
7621,123,Inland water transport
7622,124,Air transport (62)
7623,125,Supporting and auxiliary transport activities; activities of travel agencies (63)
